machine,day,window,used_minutes,remaining_machine_capacity_minutes,utilization
3,17,2,12.0,240,0.05
3,18,1,72.0,180,0.4
3,18,2,24.0,240,0.1
3,19,1,84.0,192,0.4375
3,19,2,36.0,240,0.15
3,20,1,120.0,192,0.625
3,20,2,24.0,240,0.1
3,21,1,84.0,192,0.4375
3,21,2,60.0,240,0.25
3,22,1,72.0,216,0.3333333333333333
3,22,2,48.0,240,0.2
3,23,1,60.0,228,0.2631578947368421
3,23,2,60.0,240,0.25
3,24,1,72.0,240,0.3
3,24,2,48.0,240,0.2
3,25,1,60.0,240,0.25
3,25,2,36.0,240,0.15
3,26,1,0.0,240,0.0
3,26,2,72.0,240,0.3
3,27,1,24.0,240,0.1
3,27,2,12.0,240,0.05
3,28,1,24.0,240,0.1
3,28,2,12.0,240,0.05
3,29,1,36.0,240,0.15
3,29,2,0.0,240,0.0
3,30,1,12.0,240,0.05
3,30,2,24.0,240,0.1
3,31,1,12.0,240,0.05
3,31,2,24.0,240,0.1
3,32,1,24.0,240,0.1
3,32,2,12.0,240,0.05
3,33,1,12.0,240,0.05
3,33,2,24.0,240,0.1
3,34,1,12.0,240,0.05
3,34,2,24.0,240,0.1
3,35,1,12.0,240,0.05
3,35,2,0.0,240,0.0
3,36,1,12.0,240,0.05
3,36,2,0.0,240,0.0
3,37,1,0.0,240,0.0
3,37,2,0.0,240,0.0
3,38,1,0.0,240,0.0
3,38,2,0.0,240,0.0
3,39,1,0.0,240,0.0
3,39,2,0.0,240,0.0
3,40,1,0.0,240,0.0
3,40,2,0.0,240,0.0
3,41,1,0.0,240,0.0
3,41,2,0.0,240,0.0
3,42,1,0.0,240,0.0
3,42,2,0.0,240,0.0
3,43,1,0.0,240,0.0
3,43,2,0.0,240,0.0
3,44,1,0.0,240,0.0
3,44,2,0.0,240,0.0
3,45,1,0.0,240,0.0
3,45,2,0.0,240,0.0
3,46,1,0.0,240,0.0
3,46,2,0.0,240,0.0
3,47,1,0.0,240,0.0
3,47,2,0.0,240,0.0
3,48,1,0.0,240,0.0
3,48,2,0.0,240,0.0
3,49,1,0.0,240,0.0
3,49,2,0.0,240,0.0
3,50,1,0.0,240,0.0
3,50,2,0.0,240,0.0
3,51,1,0.0,240,0.0
3,51,2,0.0,240,0.0
3,52,1,0.0,240,0.0
3,52,2,0.0,240,0.0
3,53,1,0.0,240,0.0
3,53,2,0.0,240,0.0
3,54,1,0.0,240,0.0
3,54,2,0.0,240,0.0
3,55,1,0.0,240,0.0
3,55,2,0.0,240,0.0
3,56,1,0.0,240,0.0
3,56,2,0.0,240,0.0
3,57,1,0.0,240,0.0
3,57,2,0.0,240,0.0
3,58,1,0.0,240,0.0
3,58,2,0.0,240,0.0
3,59,1,0.0,240,0.0
3,59,2,0.0,240,0.0
3,60,1,0.0,240,0.0
3,60,2,0.0,240,0.0
3,61,1,0.0,240,0.0
3,61,2,0.0,240,0.0
3,62,1,0.0,240,0.0
3,62,2,0.0,240,0.0
3,63,1,0.0,240,0.0
3,63,2,0.0,240,0.0
3,64,1,0.0,240,0.0
3,64,2,0.0,240,0.0
3,65,1,0.0,240,0.0
3,65,2,0.0,240,0.0
3,66,1,0.0,240,0.0
3,66,2,0.0,240,0.0
3,67,1,0.0,240,0.0
3,67,2,0.0,240,0.0
3,68,1,0.0,240,0.0
3,68,2,0.0,240,0.0
3,69,1,0.0,240,0.0
3,69,2,0.0,240,0.0
3,70,1,0.0,240,0.0
3,70,2,0.0,240,0.0
3,71,1,0.0,240,0.0
3,71,2,0.0,240,0.0
3,72,1,0.0,240,0.0
3,72,2,0.0,240,0.0
3,73,1,0.0,240,0.0
3,73,2,0.0,240,0.0
3,74,1,0.0,240,0.0
3,74,2,0.0,240,0.0
3,75,1,0.0,240,0.0
3,75,2,0.0,240,0.0
3,76,1,0.0,240,0.0
3,76,2,0.0,240,0.0
3,77,1,0.0,240,0.0
3,77,2,0.0,240,0.0
3,78,1,0.0,240,0.0
3,78,2,0.0,240,0.0
3,79,1,0.0,240,0.0
3,79,2,0.0,240,0.0
3,80,1,0.0,240,0.0
3,80,2,0.0,240,0.0
3,81,1,0.0,240,0.0
3,81,2,0.0,240,0.0
3,82,1,0.0,240,0.0
3,82,2,0.0,240,0.0
3,83,1,0.0,240,0.0
3,83,2,0.0,240,0.0
3,84,1,0.0,240,0.0
3,84,2,0.0,240,0.0
3,85,1,0.0,240,0.0
3,85,2,0.0,240,0.0
3,86,1,0.0,240,0.0
3,86,2,0.0,240,0.0
4,1,1,48.0,96,0.5
4,1,2,0.0,108,0.0
4,2,1,0.0,96,0.0
4,2,2,48.0,132,0.36363636363636365
4,3,1,36.0,120,0.3
4,3,2,12.0,144,0.08333333333333333
4,4,1,0.0,132,0.0
4,4,2,72.0,144,0.5
4,5,1,0.0,144,0.0
4,5,2,72.0,156,0.46153846153846156
4,6,1,0.0,144,0.0
4,6,2,72.0,156,0.46153846153846156
4,7,1,0.0,156,0.0
4,7,2,48.0,156,0.3076923076923077
4,8,1,12.0,156,0.07692307692307693
4,8,2,12.0,204,0.058823529411764705
4,9,1,0.0,168,0.0
4,9,2,24.0,204,0.11764705882352941
4,10,1,24.0,168,0.14285714285714285
4,10,2,24.0,216,0.1111111111111111
4,11,1,48.0,168,0.2857142857142857
4,11,2,24.0,216,0.1111111111111111
4,12,1,48.0,180,0.26666666666666666
4,12,2,24.0,216,0.1111111111111111
4,13,1,24.0,180,0.13333333333333333
4,13,2,24.0,216,0.1111111111111111
4,14,1,0.0,180,0.0
4,14,2,48.0,216,0.2222222222222222
4,15,1,24.0,192,0.125
4,15,2,24.0,216,0.1111111111111111
4,16,1,24.0,192,0.125
4,16,2,12.0,216,0.05555555555555555
4,17,1,24.0,192,0.125
4,17,2,12.0,216,0.05555555555555555
4,18,1,12.0,192,0.0625
4,18,2,24.0,228,0.10526315789473684
4,19,1,96.0,192,0.5
4,19,2,12.0,228,0.05263157894736842
4,20,1,96.0,192,0.5
4,20,2,12.0,228,0.05263157894736842
4,21,1,96.0,192,0.5
4,21,2,12.0,228,0.05263157894736842
4,22,1,24.0,192,0.125
4,22,2,12.0,240,0.05
4,23,1,24.0,216,0.1111111111111111
4,23,2,12.0,240,0.05
4,24,1,24.0,228,0.10526315789473684
4,24,2,12.0,240,0.05
4,25,1,36.0,240,0.15
4,25,2,0.0,240,0.0
4,26,1,0.0,240,0.0
4,26,2,24.0,240,0.1
4,27,1,0.0,240,0.0
4,27,2,24.0,240,0.1
4,28,1,0.0,240,0.0
4,28,2,24.0,240,0.1
4,29,1,0.0,240,0.0
4,29,2,24.0,240,0.1
4,30,1,0.0,240,0.0
4,30,2,24.0,240,0.1
4,31,1,24.0,240,0.1
4,31,2,0.0,240,0.0
4,32,1,24.0,240,0.1
4,32,2,0.0,240,0.0
4,33,1,24.0,240,0.1
4,33,2,0.0,240,0.0
4,34,1,24.0,240,0.1
4,34,2,0.0,240,0.0
4,35,1,24.0,240,0.1
4,35,2,0.0,240,0.0
4,36,1,0.0,240,0.0
4,36,2,0.0,240,0.0
4,37,1,0.0,240,0.0
4,37,2,0.0,240,0.0
4,38,1,0.0,240,0.0
4,38,2,0.0,240,0.0
4,39,1,0.0,240,0.0
4,39,2,0.0,240,0.0
4,40,1,0.0,240,0.0
4,40,2,0.0,240,0.0
4,41,1,0.0,240,0.0
4,41,2,0.0,240,0.0
4,42,1,0.0,240,0.0
4,42,2,0.0,240,0.0
4,43,1,0.0,240,0.0
4,43,2,0.0,240,0.0
4,44,1,0.0,240,0.0
4,44,2,0.0,240,0.0
4,45,1,0.0,240,0.0
4,45,2,0.0,240,0.0
4,46,1,0.0,240,0.0
4,46,2,0.0,240,0.0
4,47,1,0.0,240,0.0
4,47,2,0.0,240,0.0
4,48,1,0.0,240,0.0
4,48,2,0.0,240,0.0
4,49,1,0.0,240,0.0
4,49,2,0.0,240,0.0
4,50,1,0.0,240,0.0
4,50,2,0.0,240,0.0
4,51,1,0.0,240,0.0
4,51,2,0.0,240,0.0
4,52,1,0.0,240,0.0
4,52,2,0.0,240,0.0
4,53,1,0.0,240,0.0
4,53,2,0.0,240,0.0
4,54,1,0.0,240,0.0
4,54,2,0.0,240,0.0
4,55,1,0.0,240,0.0
4,55,2,0.0,240,0.0
4,56,1,0.0,240,0.0
4,56,2,0.0,240,0.0
4,57,1,0.0,240,0.0
4,57,2,0.0,240,0.0
4,58,1,0.0,240,0.0
4,58,2,0.0,240,0.0
4,59,1,0.0,240,0.0
4,59,2,0.0,240,0.0
4,60,1,0.0,240,0.0
4,60,2,0.0,240,0.0
4,61,1,0.0,240,0.0
4,61,2,0.0,240,0.0
4,62,1,0.0,240,0.0
4,62,2,0.0,240,0.0
4,63,1,0.0,240,0.0
4,63,2,0.0,240,0.0
4,64,1,0.0,240,0.0
4,64,2,0.0,240,0.0
4,65,1,0.0,240,0.0
4,65,2,0.0,240,0.0
4,66,1,0.0,240,0.0
4,66,2,0.0,240,0.0
4,67,1,0.0,240,0.0
4,67,2,0.0,240,0.0
4,68,1,0.0,240,0.0
4,68,2,0.0,240,0.0
4,69,1,0.0,240,0.0
4,69,2,0.0,240,0.0
4,70,1,0.0,240,0.0
4,70,2,0.0,240,0.0
4,71,1,0.0,240,0.0
4,71,2,0.0,240,0.0
4,72,1,0.0,240,0.0
4,72,2,0.0,240,0.0
4,73,1,0.0,240,0.0
4,73,2,0.0,240,0.0
4,74,1,0.0,240,0.0
4,74,2,0.0,240,0.0
4,75,1,0.0,240,0.0
4,75,2,0.0,240,0.0
4,76,1,0.0,240,0.0
4,76,2,0.0,240,0.0
4,77,1,0.0,240,0.0
4,77,2,0.0,240,0.0
4,78,1,0.0,240,0.0
4,78,2,0.0,240,0.0
4,79,1,0.0,240,0.0
4,79,2,0.0,240,0.0
4,80,1,0.0,240,0.0
4,80,2,0.0,240,0.0
4,81,1,0.0,240,0.0
4,81,2,0.0,240,0.0
4,82,1,0.0,240,0.0
4,82,2,0.0,240,0.0
4,83,1,0.0,240,0.0
4,83,2,0.0,240,0.0
4,84,1,0.0,240,0.0
4,84,2,0.0,240,0.0
4,85,1,0.0,240,0.0
4,85,2,0.0,240,0.0
4,86,1,0.0,240,0.0
4,86,2,0.0,240,0.0
5,1,1,0.0,66,0.0
5,1,2,24.0,96,0.25
5,2,1,0.0,102,0.0
5,2,2,48.0,96,0.5
5,3,1,24.0,102,0.23529411764705882
5,3,2,12.0,120,0.1
5,4,1,0.0,102,0.0
5,4,2,36.0,120,0.3
5,5,1,24.0,102,0.23529411764705882
5,5,2,0.0,120,0.0
5,6,1,24.0,120,0.2
5,6,2,24.0,156,0.15384615384615385
5,7,1,24.0,132,0.18181818181818182
5,7,2,36.0,156,0.23076923076923078
5,8,1,24.0,132,0.18181818181818182
5,8,2,24.0,156,0.15384615384615385
5,9,1,0.0,156,0.0
5,9,2,72.0,156,0.46153846153846156
5,10,1,48.0,156,0.3076923076923077
5,10,2,12.0,168,0.07142857142857142
5,11,1,72.0,180,0.4
5,11,2,12.0,168,0.07142857142857142
5,12,1,48.0,180,0.26666666666666666
5,12,2,24.0,204,0.11764705882352941
5,13,1,0.0,180,0.0
5,13,2,72.0,204,0.35294117647058826
5,14,1,48.0,180,0.26666666666666666
5,14,2,24.0,204,0.11764705882352941
5,15,1,48.0,180,0.26666666666666666
5,15,2,24.0,204,0.11764705882352941
5,16,1,60.0,180,0.3333333333333333
5,16,2,12.0,216,0.05555555555555555
5,17,1,60.0,180,0.3333333333333333
5,17,2,36.0,216,0.16666666666666666
5,18,1,60.0,180,0.3333333333333333
5,18,2,36.0,216,0.16666666666666666
5,19,1,60.0,192,0.3125
5,19,2,36.0,228,0.15789473684210525
5,20,1,60.0,204,0.29411764705882354
5,20,2,12.0,228,0.05263157894736842
5,21,1,60.0,216,0.2777777777777778
5,21,2,36.0,240,0.15
5,22,1,48.0,228,0.21052631578947367
5,22,2,48.0,240,0.2
5,23,1,48.0,228,0.21052631578947367
5,23,2,48.0,240,0.2
5,24,1,48.0,240,0.2
5,24,2,12.0,240,0.05
5,25,1,0.0,240,0.0
5,25,2,60.0,240,0.25
5,26,1,0.0,240,0.0
5,26,2,60.0,240,0.25
5,27,1,48.0,240,0.2
5,27,2,12.0,240,0.05
5,28,1,48.0,240,0.2
5,28,2,0.0,240,0.0
5,29,1,48.0,240,0.2
5,29,2,0.0,240,0.0
5,30,1,24.0,240,0.1
5,30,2,0.0,240,0.0
5,31,1,12.0,240,0.05
5,31,2,0.0,240,0.0
5,32,1,12.0,240,0.05
5,32,2,0.0,240,0.0
5,33,1,12.0,240,0.05
5,33,2,0.0,240,0.0
5,34,1,12.0,240,0.05
5,34,2,0.0,240,0.0
5,35,1,12.0,240,0.05
5,35,2,0.0,240,0.0
5,36,1,12.0,240,0.05
5,36,2,0.0,240,0.0
5,37,1,0.0,240,0.0
5,37,2,0.0,240,0.0
5,38,1,0.0,240,0.0
5,38,2,0.0,240,0.0
5,39,1,0.0,240,0.0
5,39,2,0.0,240,0.0
5,40,1,0.0,240,0.0
5,40,2,0.0,240,0.0
5,41,1,0.0,240,0.0
5,41,2,0.0,240,0.0
5,42,1,0.0,240,0.0
5,42,2,0.0,240,0.0
5,43,1,0.0,240,0.0
5,43,2,0.0,240,0.0
5,44,1,0.0,240,0.0
5,44,2,0.0,240,0.0
5,45,1,0.0,240,0.0
5,45,2,0.0,240,0.0
5,46,1,0.0,240,0.0
5,46,2,0.0,240,0.0
5,47,1,0.0,240,0.0
5,47,2,0.0,240,0.0
5,48,1,0.0,240,0.0
5,48,2,0.0,240,0.0
5,49,1,0.0,240,0.0
5,49,2,0.0,240,0.0
5,50,1,0.0,240,0.0
5,50,2,0.0,240,0.0
5,51,1,0.0,240,0.0
5,51,2,0.0,240,0.0
5,52,1,0.0,240,0.0
5,52,2,0.0,240,0.0
5,53,1,0.0,240,0.0
5,53,2,0.0,240,0.0
5,54,1,0.0,240,0.0
5,54,2,0.0,240,0.0
5,55,1,0.0,240,0.0
5,55,2,0.0,240,0.0
5,56,1,0.0,240,0.0
5,56,2,0.0,240,0.0
5,57,1,0.0,240,0.0
5,57,2,0.0,240,0.0
5,58,1,0.0,240,0.0
5,58,2,0.0,240,0.0
5,59,1,0.0,240,0.0
5,59,2,0.0,240,0.0
5,60,1,0.0,240,0.0
5,60,2,0.0,240,0.0
5,61,1,0.0,240,0.0
5,61,2,0.0,240,0.0
5,62,1,0.0,240,0.0
5,62,2,0.0,240,0.0
5,63,1,0.0,240,0.0
5,63,2,0.0,240,0.0
5,64,1,0.0,240,0.0
5,64,2,0.0,240,0.0
5,65,1,0.0,240,0.0
5,65,2,0.0,240,0.0
5,66,1,0.0,240,0.0
5,66,2,0.0,240,0.0
5,67,1,0.0,240,0.0
5,67,2,0.0,240,0.0
5,68,1,0.0,240,0.0
5,68,2,0.0,240,0.0
5,69,1,0.0,240,0.0
5,69,2,0.0,240,0.0
5,70,1,0.0,240,0.0
5,70,2,0.0,240,0.0
5,71,1,0.0,240,0.0
5,71,2,0.0,240,0.0
5,72,1,0.0,240,0.0
5,72,2,0.0,240,0.0
5,73,1,0.0,240,0.0
5,73,2,0.0,240,0.0
5,74,1,0.0,240,0.0
5,74,2,0.0,240,0.0
