scenario_id,recovery_method,affected_fractions,recovered_fractions,unrecovered_fractions,recovery_rate,moved_fractions,patients_with_course_cascade,machine_changes,window_changes,patients_with_future_machine_relocation,consecutive_machine_switches,patients_with_machine_switching,consecutive_window_switches,patients_with_window_switching,total_consecutive_fraction_pairs,total_observed_gap_excess_days,average_observed_gap_excess_days,maximum_observed_gap_excess_days,total_absolute_time_shift,average_absolute_time_shift,max_absolute_time_shift,total_delay_days,average_delay_days,average_delay_among_moved_fractions,max_delay_days,runtime_seconds,total_scheduled_fractions_after_repair,total_patients_after_repair,patient_course_shifted_fractions,downstream_shifted_fractions,forbidden_machine_slots
D3_power_outage_window,patient_local_repair_original_plus_preferred,45,13,32,0.28888888888888886,26,7,0,2,0,0,0,1483,233,2807,9,0.003206270039187745,1,26,0.008406078241189783,1,26,0.008406078241189783,1.0,1,0.5041725635528564,3093,255,13,13,10
