scenario_id,recovery_method,lambda_num,lambda_den,lambda_value,status,objective_value,reported_optimality_cost,reported_stability_cost,weighted_optimality_component,weighted_stability_component,total_consecutive_machine_switches,total_consecutive_window_switches,objective_waiting_weight,objective_gap_weight,objective_non_preferred_machine_weight,objective_machine_switch_weight,objective_window_switch_weight,solver_wall_time_seconds,script_runtime_seconds,disruption_day,disruption_window,fixed_delivered_capacity_minutes,fixed_delivered_fractions,reoptimized_future_fractions,affected_fractions,affected_recovered,affected_unrecovered,recovery_rate,total_scheduled_fractions_after_restore,total_patients_after_restore,moved_fractions_total,unchanged_fractions_total,moved_fraction_rate,affected_moved_fractions,nonaffected_moved_fractions,patients_with_any_moved_fraction,patients_with_machine_change_from_baseline,patients_with_window_change_from_baseline,patients_with_day_shift_from_baseline,affected_patients_with_moved_fraction,nonaffected_patients_with_moved_fraction,machine_changes_total,machine_change_rate,window_changes_total,window_change_rate,same_day_machine_changes,same_day_window_changes,same_day_machine_and_window_changes,same_machine_same_day_window_changes,total_absolute_time_shift,average_absolute_time_shift,max_absolute_time_shift,total_delay_days,average_delay_days,max_delay_days,day_shift_fraction_rate,total_consecutive_fraction_pairs,total_recovered_observed_gap_excess_days,average_recovered_observed_gap_excess_days,maximum_recovered_observed_gap_excess_days,recovered_machine_switches_between_fractions,patients_with_recovered_machine_switches,recovered_machine_switch_rate,recovered_window_switches_between_fractions,patients_with_recovered_window_switches,recovered_window_switch_rate,baseline_machine_switches_between_fractions,patients_with_baseline_machine_switches,baseline_machine_switch_rate,baseline_window_switches_between_fractions,patients_with_baseline_window_switches,baseline_window_switch_rate,patients_with_future_machine_relocation,patients_with_future_window_relocation,non_preferred_assignments,candidate_variables,course_slack_days,candidate_policy,forbidden_machine_slots,waiting_weight,gap_weight,non_preferred_machine_weight,moved_fraction_weight,machine_change_weight,window_change_weight,day_change_weight,day_shift_weight
D1_machine_window,restore_layered_stability,5,10,0.5,OPTIMAL,10055.0,595,1416,2975,7080,0,1509,100,5,10,10,0,165.4730691,185.97077083587646,21,4,28536,1702,1423,8,8,0,1.0,3125,255,64,3061,0.02048,8,56,8,0,4,8,8,7,0,0.0,4,0.00128,0,0,0,0,64,0.02048,1,64,0.02048,1,0.02048,2870,8,0.0027874564459930314,1,0,0,0.0,1509,233,0.5257839721254356,0,0,0.0,1509,234,0.5257839721254356,0,2,0,676123,14,patient_specific_bounded_course_horizon,1,100,5,10,10,15,2,8,4
