scenario_id,recovery_method,status,objective_value,solver_wall_time_seconds,script_runtime_seconds,disruption_day,disruption_window,released_baseline_capacity_minutes,fixed_delivered_capacity_minutes,fixed_delivered_fractions,fixed_nonaffected_disruption_window,affected_reoptimized_disruption_window,reoptimized_future_fractions,reoptimization_start_policy,affected_fractions,affected_recovered,affected_unrecovered,recovery_rate,total_scheduled_fractions_after_reoptimization,total_patients_after_reoptimization,moved_fractions_total,unchanged_fractions_total,moved_fraction_rate,affected_moved_fractions,nonaffected_moved_fractions,patients_with_any_moved_fraction,patients_with_machine_change_from_baseline,patients_with_window_change_from_baseline,patients_with_day_shift_from_baseline,affected_patients_with_moved_fraction,nonaffected_patients_with_moved_fraction,machine_changes_total,machine_change_rate,window_changes_total,window_change_rate,same_day_machine_changes,same_day_window_changes,same_day_machine_and_window_changes,same_machine_same_day_window_changes,total_absolute_time_shift,average_absolute_time_shift,max_absolute_time_shift,total_delay_days,average_delay_days,max_delay_days,day_shift_fraction_rate,total_consecutive_fraction_pairs,total_recovered_observed_gap_excess_days,average_recovered_observed_gap_excess_days,maximum_recovered_observed_gap_excess_days,recovered_machine_switches_between_fractions,patients_with_recovered_machine_switches,recovered_machine_switch_rate,recovered_window_switches_between_fractions,patients_with_recovered_window_switches,recovered_window_switch_rate,baseline_machine_switches_between_fractions,patients_with_baseline_machine_switches,baseline_machine_switch_rate,baseline_window_switches_between_fractions,patients_with_baseline_window_switches,baseline_window_switch_rate,patients_with_future_machine_relocation,patients_with_future_window_relocation,candidate_variables,course_slack_days,candidate_policy,average_allowed_machines_per_future_fraction,average_candidate_machines_per_future_fraction,average_raw_candidates_per_future_fraction,average_candidates_per_future_fraction,median_candidates_per_future_fraction,p90_candidates_per_future_fraction,p95_candidates_per_future_fraction,max_candidates_per_future_fraction,baseline_machine_candidate_count,alternative_machine_candidate_count,baseline_machine_candidate_share,average_unique_candidate_days_per_fraction,average_unique_candidate_windows_per_fraction,forbidden_machine_slots,objective_waiting_weight,objective_gap_weight,objective_non_preferred_machine_weight,objective_machine_switch_weight,objective_window_switch_weight
D2_machine_full_day,pure_full_reoptimization,OPTIMAL,2820.0,84.0288374,89.67225074768066,24,1,0,33516,2008,39,10,1119,fix_nonaffected_in_disruption_window_reoptimize_affected_and_later,28,28,0,1.0,3127,259,403,2724,0.12887751838823153,28,375,29,10,13,18,28,28,136,0.043492165014390786,24,0.007675087943716022,136,21,17,4,263,0.08410617204988807,1,263,0.08410617204988807,1,0.08410617204988807,2868,16,0.005578800557880056,1,9,9,0.0031380753138075313,745,189,0.2597629009762901,0,0,0.0,736,187,0.25662482566248257,10,1,262011,14,patient_specific_bounded_course_horizon,7.933869526362824,7.933869526362824,237.33065236818587,234.14745308310992,252,270,270,270,32978,229033,0.12586494460156253,14.764968722073279,2.0,2,100,5,10,10,0
